SITE_ID,TIMESTAMP,NDVI
NL-Hor,2001-04-01,NA
NL-Hor,2001-05-01,NA
NL-Hor,2001-06-01,NA
NL-Hor,2001-07-01,0.811
NL-Hor,2001-08-01,0.7884500000000001
NL-Hor,2001-09-01,0.79165
NL-Hor,2001-10-01,0.5662
NL-Hor,2001-11-01,0.7279
NL-Hor,2001-12-01,NA
NL-Hor,2002-01-01,NA
NL-Hor,2002-02-01,NA
NL-Hor,2002-03-01,0.5348
NL-Hor,2002-04-01,0.6036
NL-Hor,2002-05-01,0.8057000000000001
NL-Hor,2002-06-01,0.7906000000000001
NL-Hor,2002-07-01,0.8026500000000001
NL-Hor,2002-08-01,0.7708
NL-Hor,2002-09-01,0.77585
NL-Hor,2002-10-01,0.6759000000000001
NL-Hor,2002-11-01,0.5639000000000001
NL-Hor,2002-12-01,NA
NL-Hor,2003-01-01,0.48960000000000004
NL-Hor,2003-02-01,0.3962
NL-Hor,2003-03-01,0.42015
NL-Hor,2003-04-01,0.5149
NL-Hor,2003-05-01,0.7874
NL-Hor,2003-06-01,0.8229500000000001
NL-Hor,2003-07-01,0.80735
NL-Hor,2003-08-01,0.7643
NL-Hor,2003-09-01,0.74675
NL-Hor,2003-10-01,0.7123
NL-Hor,2003-11-01,0.55725
NL-Hor,2003-12-01,0.5004
NL-Hor,2004-01-01,0.4561
NL-Hor,2004-02-01,0.5121
NL-Hor,2004-03-01,0.48755000000000004
NL-Hor,2004-04-01,0.56575
NL-Hor,2004-05-01,0.7915000000000001
NL-Hor,2004-06-01,0.796
NL-Hor,2004-07-01,0.78995
NL-Hor,2004-08-01,0.7634000000000001
NL-Hor,2004-09-01,0.7504500000000001
NL-Hor,2004-10-01,0.6510500000000001
NL-Hor,2004-11-01,NA
NL-Hor,2004-12-01,0.45130000000000003
NL-Hor,2005-01-01,0.4731000000000001
NL-Hor,2005-02-01,0.42960000000000004
NL-Hor,2005-03-01,0.529
NL-Hor,2005-04-01,0.7180500000000001
NL-Hor,2005-05-01,0.76485
NL-Hor,2005-06-01,0.7998000000000001
NL-Hor,2005-07-01,0.8238000000000001
NL-Hor,2005-08-01,0.7765
NL-Hor,2005-09-01,0.75995
NL-Hor,2005-10-01,0.7151000000000001
NL-Hor,2005-11-01,0.64635
NL-Hor,2005-12-01,0.46710000000000007
NL-Hor,2006-01-01,0.38930000000000003
NL-Hor,2006-02-01,0.4297
NL-Hor,2006-03-01,0.3769
NL-Hor,2006-04-01,0.59425
NL-Hor,2006-05-01,0.74765
NL-Hor,2006-06-01,0.8072
NL-Hor,2006-07-01,0.7792
NL-Hor,2006-08-01,0.78105
NL-Hor,2006-09-01,0.7605500000000001
NL-Hor,2006-10-01,0.7284
NL-Hor,2006-11-01,0.68255
NL-Hor,2006-12-01,0.5593
NL-Hor,2007-01-01,0.5418000000000001
NL-Hor,2007-02-01,0.5438000000000001
NL-Hor,2007-03-01,0.4808
NL-Hor,2007-04-01,0.66895
NL-Hor,2007-05-01,0.82005
NL-Hor,2007-06-01,NA
NL-Hor,2007-07-01,0.8015
NL-Hor,2007-08-01,0.80555
NL-Hor,2007-09-01,0.7301000000000001
NL-Hor,2007-10-01,0.6743
NL-Hor,2007-11-01,0.5884
NL-Hor,2007-12-01,0.4415
NL-Hor,2008-01-01,0.46730000000000005
NL-Hor,2008-02-01,0.44675000000000004
NL-Hor,2008-03-01,0.5563
NL-Hor,2008-04-01,0.6674
NL-Hor,2008-05-01,0.8123
NL-Hor,2008-06-01,0.8134
NL-Hor,2008-07-01,0.7991
NL-Hor,2008-08-01,0.77875
NL-Hor,2008-09-01,0.7543
NL-Hor,2008-10-01,0.60995
NL-Hor,2008-11-01,0.5489
NL-Hor,2008-12-01,0.45355
NL-Hor,2009-01-01,0.4475
NL-Hor,2009-02-01,0.5008
NL-Hor,2009-03-01,0.48785
NL-Hor,2009-04-01,0.6828000000000001
NL-Hor,2009-05-01,0.81145
NL-Hor,2009-06-01,0.7959
NL-Hor,2009-07-01,0.7835000000000001
NL-Hor,2009-08-01,0.7643
NL-Hor,2009-09-01,0.7126000000000001
NL-Hor,2009-10-01,0.6607000000000001
NL-Hor,2009-11-01,0.5558000000000001
NL-Hor,2009-12-01,0.26480000000000004
NL-Hor,2010-01-01,NA
NL-Hor,2010-02-01,0.35450000000000004
NL-Hor,2010-03-01,0.4849
NL-Hor,2010-04-01,0.53195
NL-Hor,2010-05-01,0.7464500000000001
NL-Hor,2010-06-01,0.8228500000000001
NL-Hor,2010-07-01,0.80005
NL-Hor,2010-08-01,0.8132
NL-Hor,2010-09-01,0.7537
NL-Hor,2010-10-01,0.7384000000000001
NL-Hor,2010-11-01,0.6484000000000001
NL-Hor,2010-12-01,0.43420000000000003
NL-Hor,2011-01-01,0.47100000000000003
NL-Hor,2011-02-01,0.45110000000000006
NL-Hor,2011-03-01,0.48645000000000005
NL-Hor,2011-04-01,0.6708500000000001
NL-Hor,2011-05-01,0.8026000000000001
NL-Hor,2011-06-01,0.7933
NL-Hor,2011-07-01,0.7836000000000001
NL-Hor,2011-08-01,0.7963
NL-Hor,2011-09-01,0.7665
NL-Hor,2011-10-01,0.7012
NL-Hor,2011-11-01,0.65445
NL-Hor,2011-12-01,0.5481
NL-Hor,2012-01-01,0.5138
NL-Hor,2012-02-01,0.45220000000000005
NL-Hor,2012-03-01,0.44085
NL-Hor,2012-04-01,0.6108500000000001
NL-Hor,2012-05-01,0.7936000000000001
NL-Hor,2012-06-01,0.8145
NL-Hor,2012-07-01,0.8026
NL-Hor,2012-08-01,0.7837500000000001
NL-Hor,2012-09-01,0.74575
NL-Hor,2012-10-01,0.66405
NL-Hor,2012-11-01,0.6152000000000001
NL-Hor,2012-12-01,0.5602
NL-Hor,2013-01-01,0.49950000000000006
NL-Hor,2013-02-01,0.48035
NL-Hor,2013-03-01,0.46255
NL-Hor,2013-04-01,0.4939
NL-Hor,2013-05-01,0.7451
NL-Hor,2013-06-01,0.8022
NL-Hor,2013-07-01,0.83365
NL-Hor,2013-08-01,0.7811000000000001
NL-Hor,2013-09-01,0.7665500000000001
NL-Hor,2013-10-01,0.7257
NL-Hor,2013-11-01,0.6250500000000001
NL-Hor,2013-12-01,0.39780000000000004
NL-Hor,2014-01-01,0.5277000000000001
NL-Hor,2014-02-01,0.43900000000000006
NL-Hor,2014-03-01,0.5786500000000001
NL-Hor,2014-04-01,0.7175500000000001
NL-Hor,2014-05-01,0.7996000000000001
NL-Hor,2014-06-01,0.77
NL-Hor,2014-07-01,0.7967000000000001
NL-Hor,2014-08-01,0.6757
NL-Hor,2014-09-01,0.7717
NL-Hor,2014-10-01,NA
NL-Hor,2014-11-01,0.6304000000000001
NL-Hor,2014-12-01,0.5809
NL-Loo,2000-02-01,0.736
NL-Loo,2000-03-01,0.6633
NL-Loo,2000-04-01,0.7089500000000001
NL-Loo,2000-05-01,0.7433000000000001
NL-Loo,2000-06-01,0.7684000000000001
NL-Loo,2000-07-01,0.793
NL-Loo,2000-08-01,0.8009000000000001
NL-Loo,2000-09-01,0.8073
NL-Loo,2000-10-01,0.7269
NL-Loo,2000-11-01,NA
NL-Loo,2000-12-01,0.6216
NL-Loo,2001-01-01,NA
NL-Loo,2001-02-01,0.7032
NL-Loo,2001-03-01,NA
NL-Loo,2001-04-01,NA
NL-Loo,2001-05-01,NA
NL-Loo,2001-06-01,NA
NL-Loo,2001-07-01,NA
NL-Loo,2001-08-01,0.7865500000000001
NL-Loo,2001-09-01,0.6869000000000001
NL-Loo,2001-10-01,0.5625
NL-Loo,2001-11-01,0.8013
NL-Loo,2001-12-01,NA
NL-Loo,2002-01-01,NA
NL-Loo,2002-02-01,NA
NL-Loo,2002-03-01,0.7056
NL-Loo,2002-04-01,0.6996
NL-Loo,2002-05-01,0.72515
NL-Loo,2002-06-01,0.7346
NL-Loo,2002-07-01,0.769
NL-Loo,2002-08-01,0.77875
NL-Loo,2002-09-01,0.7723500000000001
NL-Loo,2002-10-01,0.7805000000000001
NL-Loo,2002-11-01,0.76395
NL-Loo,2002-12-01,0.6622
NL-Loo,2003-01-01,0.7094
NL-Loo,2003-02-01,0.7080500000000001
NL-Loo,2003-03-01,0.6452
NL-Loo,2003-04-01,0.65305
NL-Loo,2003-05-01,0.7256
NL-Loo,2003-06-01,0.7271000000000001
NL-Loo,2003-07-01,0.7534500000000001
NL-Loo,2003-08-01,0.7786
NL-Loo,2003-09-01,0.7464500000000001
NL-Loo,2003-10-01,0.752
NL-Loo,2003-11-01,0.7347000000000001
NL-Loo,2003-12-01,0.71165
NL-Loo,2004-01-01,0.5714
NL-Loo,2004-02-01,0.75465
NL-Loo,2004-03-01,0.57535
NL-Loo,2004-04-01,0.6929000000000001
NL-Loo,2004-05-01,0.6214500000000001
NL-Loo,2004-06-01,0.7898000000000001
NL-Loo,2004-07-01,0.7577
NL-Loo,2004-08-01,0.8348500000000001
NL-Loo,2004-09-01,0.78925
NL-Loo,2004-10-01,0.7988000000000001
NL-Loo,2004-11-01,0.7298
NL-Loo,2004-12-01,0.6092000000000001
NL-Loo,2005-01-01,0.728
NL-Loo,2005-02-01,0.7498
NL-Loo,2005-03-01,0.7183
NL-Loo,2005-04-01,0.74475
NL-Loo,2005-05-01,0.7701500000000001
NL-Loo,2005-06-01,0.74715
NL-Loo,2005-07-01,0.7794000000000001
NL-Loo,2005-08-01,0.79085
NL-Loo,2005-09-01,0.7693500000000001
NL-Loo,2005-10-01,0.7781
NL-Loo,2005-11-01,0.792
NL-Loo,2005-12-01,0.7040500000000001
NL-Loo,2006-01-01,0.72555
NL-Loo,2006-02-01,0.6974
NL-Loo,2006-03-01,0.6778500000000001
NL-Loo,2006-04-01,0.6844
NL-Loo,2006-05-01,0.69865
NL-Loo,2006-06-01,0.7401500000000001
NL-Loo,2006-07-01,0.7274
NL-Loo,2006-08-01,0.6968000000000001
NL-Loo,2006-09-01,0.7663
NL-Loo,2006-10-01,0.7652
NL-Loo,2006-11-01,0.7511
NL-Loo,2006-12-01,0.6852
NL-Loo,2007-01-01,0.6974
NL-Loo,2007-02-01,0.7709
NL-Loo,2007-03-01,0.7223
NL-Loo,2007-04-01,0.6869000000000001
NL-Loo,2007-05-01,0.70225
NL-Loo,2007-06-01,0.8668
NL-Loo,2007-07-01,0.7724
NL-Loo,2007-08-01,0.60975
NL-Loo,2007-09-01,0.7696500000000001
NL-Loo,2007-10-01,0.766
NL-Loo,2007-11-01,0.7578
NL-Loo,2007-12-01,0.6971
NL-Loo,2008-01-01,0.5930000000000001
NL-Loo,2008-02-01,0.6071500000000001
NL-Loo,2008-03-01,0.7014
NL-Loo,2008-04-01,0.6712
NL-Loo,2008-05-01,0.6767500000000001
NL-Loo,2008-06-01,0.7400500000000001
NL-Loo,2008-07-01,0.76075
NL-Loo,2008-08-01,0.8089500000000001
NL-Loo,2008-09-01,0.8235
NL-Loo,2008-10-01,0.7673000000000001
NL-Loo,2008-11-01,0.7064
NL-Loo,2008-12-01,0.74575
NL-Loo,2009-01-01,0.7379
NL-Loo,2009-02-01,0.7715000000000001
NL-Loo,2009-03-01,0.7
NL-Loo,2009-04-01,0.7402500000000001
NL-Loo,2009-05-01,0.7330000000000001
NL-Loo,2009-06-01,0.62285
NL-Loo,2009-07-01,0.7819
NL-Loo,2009-08-01,0.77595
NL-Loo,2009-09-01,0.7735500000000001
NL-Loo,2009-10-01,0.6970000000000001
NL-Loo,2009-11-01,0.7889
NL-Loo,2009-12-01,0.4247
NL-Loo,2010-01-01,NA
NL-Loo,2010-02-01,0.6725
NL-Loo,2010-03-01,0.7069000000000001
NL-Loo,2010-04-01,0.69725
NL-Loo,2010-05-01,0.6946000000000001
NL-Loo,2010-06-01,0.7350000000000001
NL-Loo,2010-07-01,0.6101000000000001
NL-Loo,2010-08-01,0.6999
NL-Loo,2010-09-01,0.7828
NL-Loo,2010-10-01,0.6837000000000001
NL-Loo,2010-11-01,0.8979
NL-Loo,2010-12-01,NA
NL-Loo,2011-01-01,0.72905
NL-Loo,2011-02-01,0.756
NL-Loo,2011-03-01,0.74125
NL-Loo,2011-04-01,0.69245
NL-Loo,2011-05-01,0.7121500000000001
NL-Loo,2011-06-01,0.7877500000000001
NL-Loo,2011-07-01,0.7662
NL-Loo,2011-08-01,0.7521
NL-Loo,2011-09-01,0.7696500000000001
NL-Loo,2011-10-01,0.791
NL-Loo,2011-11-01,0.794
NL-Loo,2011-12-01,0.6329
NL-Loo,2012-01-01,0.7726500000000001
NL-Loo,2012-02-01,0.7723
NL-Loo,2012-03-01,0.6776
NL-Loo,2012-04-01,0.70835
NL-Loo,2012-05-01,0.69815
NL-Loo,2012-06-01,0.7544500000000001
NL-Loo,2012-07-01,0.80345
NL-Loo,2012-08-01,0.7503500000000001
NL-Loo,2012-09-01,0.8162
NL-Loo,2012-10-01,0.60775
NL-Loo,2012-11-01,0.8322
NL-Loo,2012-12-01,0.7299
NL-Loo,2013-01-01,0.7163
NL-Loo,2013-02-01,0.6955500000000001
NL-Loo,2013-03-01,0.6949500000000001
NL-Loo,2013-04-01,0.7016
NL-Loo,2013-05-01,0.75605
NL-Loo,2013-06-01,0.8325500000000001
NL-Loo,2013-07-01,0.8193000000000001
NL-Loo,2013-08-01,0.7878000000000001
NL-Loo,2013-09-01,0.80905
NL-Loo,2013-10-01,0.8057000000000001
NL-Loo,2013-11-01,0.7798
NL-Loo,2013-12-01,0.7064
NL-Loo,2014-01-01,0.79495
NL-Loo,2014-02-01,0.74925
NL-Loo,2014-03-01,0.77075
NL-Loo,2014-04-01,0.7156
NL-Loo,2014-05-01,0.7612000000000001
NL-Loo,2014-06-01,0.7714000000000001
NL-Loo,2014-07-01,0.8001500000000001
NL-Loo,2014-08-01,0.82365
NL-Loo,2014-09-01,0.7903500000000001
NL-Loo,2014-10-01,0.8096
NL-Loo,2014-11-01,0.81585
NL-Loo,2014-12-01,0.6496999999999999
PA-SPn,2000-02-01,0.6013000000000001
PA-SPn,2000-03-01,0.48275
PA-SPn,2000-04-01,0.37935
PA-SPn,2000-05-01,NA
PA-SPn,2000-06-01,0.8105
PA-SPn,2000-07-01,0.8053
PA-SPn,2000-08-01,0.7348
PA-SPn,2000-09-01,0.8112
PA-SPn,2000-10-01,0.8153
PA-SPn,2000-11-01,0.792
PA-SPn,2000-12-01,0.8044
PA-SPn,2001-01-01,NA
PA-SPn,2001-02-01,NA
PA-SPn,2001-03-01,NA
PA-SPn,2001-04-01,NA
PA-SPn,2001-05-01,NA
PA-SPn,2001-06-01,NA
PA-SPn,2001-07-01,NA
PA-SPn,2001-08-01,0.8686
PA-SPn,2001-09-01,0.7759
PA-SPn,2001-10-01,0.6126
PA-SPn,2001-11-01,0.8031
PA-SPn,2001-12-01,NA
PA-SPn,2002-01-01,NA
PA-SPn,2002-02-01,NA
PA-SPn,2002-03-01,0.5502
PA-SPn,2002-04-01,NA
PA-SPn,2002-05-01,0.6897
PA-SPn,2002-06-01,0.8188000000000001
PA-SPn,2002-07-01,NA
PA-SPn,2002-08-01,NA
PA-SPn,2002-09-01,0.8161
PA-SPn,2002-10-01,NA
PA-SPn,2002-11-01,0.8677
PA-SPn,2002-12-01,0.7798
PA-SPn,2003-01-01,0.6626000000000001
PA-SPn,2003-02-01,0.59585
PA-SPn,2003-03-01,0.46855
PA-SPn,2003-04-01,0.50055
PA-SPn,2003-05-01,NA
PA-SPn,2003-06-01,0.8887
PA-SPn,2003-07-01,NA
PA-SPn,2003-08-01,0.7274
PA-SPn,2003-09-01,0.8297
PA-SPn,2003-10-01,NA
PA-SPn,2003-11-01,0.7400500000000001
PA-SPn,2003-12-01,0.7805000000000001
PA-SPn,2004-01-01,0.7433000000000001
PA-SPn,2004-02-01,0.6254000000000001
PA-SPn,2004-03-01,0.5289
PA-SPn,2004-04-01,0.2321
PA-SPn,2004-05-01,0.7247
PA-SPn,2004-06-01,0.8414
PA-SPn,2004-07-01,NA
PA-SPn,2004-08-01,NA
PA-SPn,2004-09-01,NA
PA-SPn,2004-10-01,0.8365
PA-SPn,2004-11-01,NA
PA-SPn,2004-12-01,0.7171000000000001
PA-SPn,2005-01-01,0.7159500000000001
PA-SPn,2005-02-01,0.7489
PA-SPn,2005-03-01,0.5990500000000001
PA-SPn,2005-04-01,NA
PA-SPn,2005-05-01,0.6788000000000001
PA-SPn,2005-06-01,0.8631000000000001
PA-SPn,2005-07-01,0.8023
PA-SPn,2005-08-01,0.8096
PA-SPn,2005-09-01,NA
PA-SPn,2005-10-01,NA
PA-SPn,2005-11-01,NA
PA-SPn,2005-12-01,0.7054
PA-SPn,2006-01-01,0.7572
PA-SPn,2006-02-01,0.66475
PA-SPn,2006-03-01,0.6621
PA-SPn,2006-04-01,0.6898500000000001
PA-SPn,2006-05-01,NA
PA-SPn,2006-06-01,NA
PA-SPn,2006-07-01,NA
PA-SPn,2006-08-01,0.8462000000000001
PA-SPn,2006-09-01,0.8066
PA-SPn,2006-10-01,0.8127000000000001
PA-SPn,2006-11-01,0.8497
PA-SPn,2006-12-01,0.8045500000000001
PA-SPn,2007-01-01,0.76295
PA-SPn,2007-02-01,0.6929000000000001
PA-SPn,2007-03-01,0.5317000000000001
PA-SPn,2007-04-01,0.6365000000000001
PA-SPn,2007-05-01,NA
PA-SPn,2007-06-01,NA
PA-SPn,2007-07-01,NA
PA-SPn,2007-08-01,0.8163
PA-SPn,2007-09-01,0.8169000000000001
PA-SPn,2007-10-01,NA
PA-SPn,2007-11-01,0.8533000000000001
PA-SPn,2007-12-01,0.79795
PA-SPn,2008-01-01,0.7375
PA-SPn,2008-02-01,0.7296
PA-SPn,2008-03-01,0.5931000000000001
PA-SPn,2008-04-01,NA
PA-SPn,2008-05-01,0.7022
PA-SPn,2008-06-01,0.8765000000000001
PA-SPn,2008-07-01,0.8358
PA-SPn,2008-08-01,0.9486
PA-SPn,2008-09-01,NA
PA-SPn,2008-10-01,0.8330000000000001
PA-SPn,2008-11-01,NA
PA-SPn,2008-12-01,0.7602
PA-SPn,2009-01-01,0.7033
PA-SPn,2009-02-01,0.671
PA-SPn,2009-03-01,0.57925
PA-SPn,2009-04-01,0.596
PA-SPn,2009-05-01,0.8588
PA-SPn,2009-06-01,0.86795
PA-SPn,2009-07-01,0.7867000000000001
PA-SPn,2009-08-01,0.7482000000000001
PA-SPn,2009-09-01,0.8752000000000001
PA-SPn,2009-10-01,NA
PA-SPn,2009-11-01,0.7855000000000001
PA-SPn,2009-12-01,0.83725
PA-SPn,2010-01-01,0.7080500000000001
PA-SPn,2010-02-01,0.7129000000000001
PA-SPn,2010-03-01,0.6456
PA-SPn,2010-04-01,0.5710000000000001
PA-SPn,2010-05-01,0.69445
PA-SPn,2010-06-01,0.8308000000000001
PA-SPn,2010-07-01,0.8565
PA-SPn,2010-08-01,0.9092
PA-SPn,2010-09-01,NA
PA-SPn,2010-10-01,NA
PA-SPn,2010-11-01,0.7795000000000001
PA-SPn,2010-12-01,0.80965
PA-SPn,2011-01-01,0.8054000000000001
PA-SPn,2011-02-01,0.78735
PA-SPn,2011-03-01,0.6314000000000001
PA-SPn,2011-04-01,0.7039
PA-SPn,2011-05-01,0.8091
PA-SPn,2011-06-01,0.8866
PA-SPn,2011-07-01,0.8554
PA-SPn,2011-08-01,0.8846
PA-SPn,2011-09-01,0.7361000000000001
PA-SPn,2011-10-01,NA
PA-SPn,2011-11-01,0.7986000000000001
PA-SPn,2011-12-01,0.7892
PA-SPn,2012-01-01,0.7445
PA-SPn,2012-02-01,0.70225
PA-SPn,2012-03-01,0.6025
PA-SPn,2012-04-01,NA
PA-SPn,2012-05-01,NA
PA-SPn,2012-06-01,0.9175000000000001
PA-SPn,2012-07-01,0.6242
PA-SPn,2012-08-01,0.8291000000000001
PA-SPn,2012-09-01,NA
PA-SPn,2012-10-01,NA
PA-SPn,2012-11-01,0.7172000000000001
PA-SPn,2012-12-01,0.8603500000000001
PA-SPn,2013-01-01,0.7477
PA-SPn,2013-02-01,0.731
PA-SPn,2013-03-01,0.6463
PA-SPn,2013-04-01,NA
PA-SPn,2013-05-01,0.6948000000000001
PA-SPn,2013-06-01,0.9127000000000001
PA-SPn,2013-07-01,NA
PA-SPn,2013-08-01,0.7371000000000001
PA-SPn,2013-09-01,NA
PA-SPn,2013-10-01,NA
PA-SPn,2013-11-01,0.8643000000000001
PA-SPn,2013-12-01,0.79155
PA-SPn,2014-01-01,0.7685000000000001
PA-SPn,2014-02-01,0.6855
PA-SPn,2014-03-01,0.6543
PA-SPn,2014-04-01,NA
PA-SPn,2014-05-01,NA
PA-SPn,2014-06-01,0.8572000000000001
PA-SPn,2014-07-01,NA
PA-SPn,2014-08-01,0.9052
PA-SPn,2014-09-01,0.8441000000000001
PA-SPn,2014-10-01,0.866
PA-SPn,2014-11-01,0.8223
PA-SPn,2014-12-01,0.8214000000000001
PA-SPs,2000-02-01,NA
PA-SPs,2000-03-01,0.5095000000000001
PA-SPs,2000-04-01,0.5037
PA-SPs,2000-05-01,NA
PA-SPs,2000-06-01,0.7786000000000001
PA-SPs,2000-07-01,0.83245
PA-SPs,2000-08-01,0.8616
PA-SPs,2000-09-01,0.8122
PA-SPs,2000-10-01,0.8026
PA-SPs,2000-11-01,0.8281000000000001
PA-SPs,2000-12-01,0.7932
PA-SPs,2001-01-01,NA
PA-SPs,2001-02-01,NA
PA-SPs,2001-03-01,NA
PA-SPs,2001-04-01,NA
PA-SPs,2001-05-01,NA
PA-SPs,2001-06-01,NA
PA-SPs,2001-07-01,NA
PA-SPs,2001-08-01,NA
PA-SPs,2001-09-01,NA
PA-SPs,2001-10-01,0.8340000000000001
PA-SPs,2001-11-01,0.8611000000000001
PA-SPs,2001-12-01,NA
PA-SPs,2002-01-01,NA
PA-SPs,2002-02-01,NA
PA-SPs,2002-03-01,0.5902000000000001
PA-SPs,2002-04-01,NA
PA-SPs,2002-05-01,0.6564
PA-SPs,2002-06-01,0.8091
PA-SPs,2002-07-01,0.8438
PA-SPs,2002-08-01,NA
PA-SPs,2002-09-01,0.8472000000000001
PA-SPs,2002-10-01,0.8474
PA-SPs,2002-11-01,0.7524000000000001
PA-SPs,2002-12-01,0.7945
PA-SPs,2003-01-01,0.7156500000000001
PA-SPs,2003-02-01,0.55985
PA-SPs,2003-03-01,0.43590000000000007
PA-SPs,2003-04-01,0.5729500000000001
PA-SPs,2003-05-01,NA
PA-SPs,2003-06-01,NA
PA-SPs,2003-07-01,NA
PA-SPs,2003-08-01,0.8296
PA-SPs,2003-09-01,0.83775
PA-SPs,2003-10-01,0.8431000000000001
PA-SPs,2003-11-01,0.8012000000000001
PA-SPs,2003-12-01,NA
PA-SPs,2004-01-01,0.8146500000000001
PA-SPs,2004-02-01,0.6873
PA-SPs,2004-03-01,0.5741
PA-SPs,2004-04-01,0.5365
PA-SPs,2004-05-01,0.6663
PA-SPs,2004-06-01,0.77495
PA-SPs,2004-07-01,0.7575000000000001
PA-SPs,2004-08-01,NA
PA-SPs,2004-09-01,NA
PA-SPs,2004-10-01,0.6537000000000001
PA-SPs,2004-11-01,NA
PA-SPs,2004-12-01,0.82215
PA-SPs,2005-01-01,0.68635
PA-SPs,2005-02-01,0.7124
PA-SPs,2005-03-01,0.53415
PA-SPs,2005-04-01,0.7536
PA-SPs,2005-05-01,0.8570500000000001
PA-SPs,2005-06-01,0.8467
PA-SPs,2005-07-01,0.8128000000000001
PA-SPs,2005-08-01,0.7993
PA-SPs,2005-09-01,0.8142
PA-SPs,2005-10-01,NA
PA-SPs,2005-11-01,0.8073
PA-SPs,2005-12-01,0.8218000000000001
PA-SPs,2006-01-01,0.7167
PA-SPs,2006-02-01,0.6246
PA-SPs,2006-03-01,0.57315
PA-SPs,2006-04-01,0.6086
PA-SPs,2006-05-01,NA
PA-SPs,2006-06-01,NA
PA-SPs,2006-07-01,0.6901
PA-SPs,2006-08-01,0.8523000000000001
PA-SPs,2006-09-01,0.8182
PA-SPs,2006-10-01,0.7635000000000001
PA-SPs,2006-11-01,0.8558
PA-SPs,2006-12-01,0.80605
PA-SPs,2007-01-01,0.7722
PA-SPs,2007-02-01,0.6257
PA-SPs,2007-03-01,0.504
PA-SPs,2007-04-01,0.36970000000000003
PA-SPs,2007-05-01,0.8512000000000001
PA-SPs,2007-06-01,0.8422000000000001
PA-SPs,2007-07-01,0.7604000000000001
PA-SPs,2007-08-01,0.7982
PA-SPs,2007-09-01,0.8114
PA-SPs,2007-10-01,NA
PA-SPs,2007-11-01,0.8744000000000001
PA-SPs,2007-12-01,0.8275
PA-SPs,2008-01-01,0.7366
PA-SPs,2008-02-01,0.6827000000000001
PA-SPs,2008-03-01,0.57165
PA-SPs,2008-04-01,NA
PA-SPs,2008-05-01,NA
PA-SPs,2008-06-01,0.8584
PA-SPs,2008-07-01,NA
PA-SPs,2008-08-01,0.8481000000000001
PA-SPs,2008-09-01,NA
PA-SPs,2008-10-01,0.8017000000000001
PA-SPs,2008-11-01,NA
PA-SPs,2008-12-01,0.77725
PA-SPs,2009-01-01,0.6976
PA-SPs,2009-02-01,0.60975
PA-SPs,2009-03-01,0.51795
PA-SPs,2009-04-01,0.5028
PA-SPs,2009-05-01,0.8292
PA-SPs,2009-06-01,0.8210000000000001
PA-SPs,2009-07-01,0.84435
PA-SPs,2009-08-01,0.8306
PA-SPs,2009-09-01,0.8442000000000001
PA-SPs,2009-10-01,NA
PA-SPs,2009-11-01,NA
PA-SPs,2009-12-01,0.8536
PA-SPs,2010-01-01,0.7464000000000001
PA-SPs,2010-02-01,0.65
PA-SPs,2010-03-01,0.5043500000000001
PA-SPs,2010-04-01,0.5404
PA-SPs,2010-05-01,0.8055
PA-SPs,2010-06-01,NA
PA-SPs,2010-07-01,0.7043
PA-SPs,2010-08-01,0.8308000000000001
PA-SPs,2010-09-01,NA
PA-SPs,2010-10-01,0.7701
PA-SPs,2010-11-01,0.8126
PA-SPs,2010-12-01,0.78365
PA-SPs,2011-01-01,0.8182
PA-SPs,2011-02-01,0.7558500000000001
PA-SPs,2011-03-01,0.6538
PA-SPs,2011-04-01,0.6768000000000001
PA-SPs,2011-05-01,0.7806500000000001
PA-SPs,2011-06-01,0.8053
PA-SPs,2011-07-01,0.8253
PA-SPs,2011-08-01,0.8618
PA-SPs,2011-09-01,NA
PA-SPs,2011-10-01,NA
PA-SPs,2011-11-01,0.75305
PA-SPs,2011-12-01,0.7924
PA-SPs,2012-01-01,0.77915
PA-SPs,2012-02-01,0.6476500000000001
PA-SPs,2012-03-01,0.39330000000000004
PA-SPs,2012-04-01,NA
PA-SPs,2012-05-01,NA
PA-SPs,2012-06-01,0.8468
PA-SPs,2012-07-01,0.8375
PA-SPs,2012-08-01,0.8042500000000001
PA-SPs,2012-09-01,0.8987
PA-SPs,2012-10-01,NA
PA-SPs,2012-11-01,0.8285
PA-SPs,2012-12-01,0.80565
PA-SPs,2013-01-01,0.74955
PA-SPs,2013-02-01,0.6467
PA-SPs,2013-03-01,NA
PA-SPs,2013-04-01,0.48410000000000003
PA-SPs,2013-05-01,NA
PA-SPs,2013-06-01,0.8845000000000001
PA-SPs,2013-07-01,NA
PA-SPs,2013-08-01,0.8400500000000001
PA-SPs,2013-09-01,NA
PA-SPs,2013-10-01,NA
PA-SPs,2013-11-01,0.6042000000000001
PA-SPs,2013-12-01,0.7864
PA-SPs,2014-01-01,0.7797499999999999
PA-SPs,2014-02-01,0.6202000000000001
PA-SPs,2014-03-01,0.509
PA-SPs,2014-04-01,0.5333
PA-SPs,2014-05-01,0.8218000000000001
PA-SPs,2014-06-01,0.809
PA-SPs,2014-07-01,0.8879
PA-SPs,2014-08-01,0.83555
PA-SPs,2014-09-01,0.8160000000000001
PA-SPs,2014-10-01,NA
PA-SPs,2014-11-01,0.8178000000000001
PA-SPs,2014-12-01,0.8064500000000001
